created_at,full_text,year
2024-02-09,@unnesmenfess Keinget dlu puklam dr Palembang naik pesawat bau amis bawa 2kg pempek mentahan wkwk. Btw dm nderr,2024
2024-02-11,the harga dinaikin part diceritain orang deket baru kemaren (we're both jawir) ril yg jual ngomong langsung depan orangnya masnya segini kalo kokoh segini yah temennya misuh katanya asu kabeh cino dikiro sugih po,2024
2024-01-08,@convomfs pake hidung,2024
2024-02-02,malam pak,2024
2024-02-12,@MartoArt Jawir,2024
2024-03-22,Kesal https://t.co/WdKigCd7oR,2024
2024-03-26,@rrrrsssstttt1 Sini jawir ngumpul,2024
2024-03-31,@Calz_manutd @HandaliBen12382 @atsarisursula @baperanewscom Dih ngapain jawir! gakusah sok cerdas lu buzzer jamet wkwkw,2024
2024-04-27,@Jiwoonbg jawir hadir nih wirrr https://t.co/4cIwH4uoJy,2024
2024-02-03,Aku pikir sepupunya si gigi,2024
2024-03-25,@PandaMerahku @glasescrown Bener wkwkwk,2024
2024-03-14,Kenalan ama kucing gw mau nggak drunn namanya Jawir,2024
2024-01-27,@GL_Filosufi @kemkominfo Iya kan bener-bener bikin perpecahan cuma gegara rahayuk yg overproud dengan budaya jawir nya padahal peninggalan pengaruh India,2024
2024-06-01,Mirip kaya nama bule misal Wood Forest Carpenter River Cuma kalo nama bule tu berdasar profesi keluarga dr leluhur2nya tu apa Kalo pengrajin kayu Carpenter Kalo pengrajin besi Smith Mirip nama Indonesia di kontak Wahyu Bengkel Agus Kebon Yanto Pompa,2024
2024-05-31,@bgnilwarto @kompascom Ini pelajaran utk rakyat BALI. Bahwa manusia itu diciptakan Allah sama dan sederajat. Jangan selalu anggap bahwa BULE itu lebih KAYA !!!!,2024
2024-06-01,@MamatAlkatiri Mau bukan cabang di luar negro mat,2024
2024-01-29,@Quenmedus4 @Kipasminisoo @melanieppuchino @lailadimyati Punya donk makanya gua gak malu sama muka gw. Mungkin lo yang gak punya otak.. lo malu sama muka jelek lo emak lo jelek ya kayak babu jawir turunan?,2024
2024-03-17,@surasujaya @vanc1Bozz @Doel1313468 @Haratz13 @ayah0990 @al_bataw1 @AlexAleg99 @Allunk1801 @Zeetoembare @zephyrbricks @zenny_ahmad @f_fathur @bamssoesilo1302 @jawir_solo @Dewawisnu79 @kurniawanaghil @Mamak_Kenut @NararyaAprodith Punuk unta terlarang,2024
2024-02-09,@jnmnwn_ tapi ak jawir,2024
2024-02-24,Libur ngga ngapa ngapain anjir tidur doang males bet,2024
2024-02-05,@babywyxl kadang itu yg ngisi bot dr apknya tauu,2024
2024-02-03,@aphrosaceae @kochengfs Ngeri jg ya efek baby blues kukira cuma bakal ditelantarin git..,2024
2024-03-20,@yettimilanda Wa allaiqum sallam,2024
2024-02-18,@medishiin Wow pengen nyoba juga.,2024
2024-05-31,@BreMeows .roGaKnoY iH,2024
2024-01-05,@pompomfess jawaban jujur : ruan mei aja nder. ruan mei ini support buat 2 dps setara bronya buat hypercarry team. apalagi kamu dah punya topaz dan kafka yang notabene timnya biasanya main dua dps. sparkle ok ok aja buat seele kamu cuman ambil ruanmei dulu aja. terus bedoa di 2.0 dapat grts,2024
2024-04-28,@Greesel_JKT48 Yaudah gapapa mau gimana lagi,2024
2024-02-29,lucu bgt si cwok yg stu ini https://t.co/IR1ymdiBqg,2024
2024-06-02,Tolong fans timnas jan rasis ke lawan,2024
2024-02-26,@CNNIndonesia Lik Joko emang extra joss Saat jendralnya kalah begal kendaraan biar bisa disetir Sekarang si sopir kendaraan dikasih jabatan sopirnya langsung banting setir,2024
2024-02-28,Tinggi: 173 cm Bb: 60 kg Zodiac: aquarius Suku: jawir Umur: 24 yo Pengalaman pacaran: 3 Usia pacaran terlama : 7 Usia pacaran tersingkat : 2 minggu Best Skill: palugada (fotografi paling ok c) https://t.co/fuTq1qGmdh,2024
2024-02-27,@Sinfullblisss bapak gw tu jawir,2024
2024-03-20,@daiwies @kochengfs Enak yaah baca buku skripsian sambil di elus2 kucing... :(,2024
2024-02-06,@N_ShaniJKT48 Sama ci,2024
2024-02-24,@alphacanis_146 @jawir_solo @zy_zy_its_me @Hagetujutuju Ya klo yg lo sampein jg fitnah ya lo yg terima juga karma nya,2024
2024-03-23,@simfonny_ Antemi waee,2024
2024-03-20,@gulamerahsedap Gak tau km yg mana orangnya,2024
2024-02-26,Jawir ga terima kalo Ustadz2 wahabi ini diterima baik di luar Jawa bahkan dpt support BUMN Orang waras mah ga alergi dan kemakan framing banser,2024
2024-02-21,@Rickyyyesp pacarmu ki sopo to cok,2024
2024-06-01,@lailadimyati Foto diambil Oktober 2023. Malaysia lebih murah sekitar 20-30%. Padahal negara sebelahan lokasi sama strategis nya yang 1 dempet Petronas Tower yang 1 bundaran HI kenapa yah yang di Indo lebih mahal jika bocoran harga itu benar nantinya? https://t.co/zPdAIBqidO,2024
2024-02-26,@Darmawan1076 @OnlyFrens Et jawir,2024
2024-03-29,@jeyysana Ko tempe,2024
2024-01-09,@convomfs goceng,2024
2024-02-18,@VIVAcoid Si Jawir ini pemain drama tusuk2an,2024
2024-02-17,@jogmfs Ga salah.,2024
2024-03-28,@jeyysana Ga prnh,2024
2024-03-28,@widoublev sialan itu calon lo gasi,2024
2024-03-20,Priboemi anjing indognesialan. cabut bentar mas pangen kentut #bangladon #banglanesia #indodesh #indianislands #indotrans #transindo #lgbtindonesia @banglasiapondan @Deviltengil @giveawaykantry @imacatluv @Kurakirikanan95 @malaydeshh https://t.co/UP9i628aDj,2024
2024-02-13,@moonfairyss yg like twit mu gada?,2024
2024-06-02,Betul banget kalau yg suporter cowok perilakunya sopan ya di socmed. Gak pernah spam ke lawan berperilaku rasis ngerusuh di klub owner Indonesia dll. Perfect lah,2024
2024-01-14,Jawir,2024
2024-04-28,@Nachia_JKT48 Syoekak dech,2024
2024-02-10,Masih jd impian maen game hoyo di pc terus bisa stabil di 60 fps,2024
2024-06-02,Segerrr https://t.co/rLoqFwEzzC,2024
2024-05-31,@tanyakanrl Lebih suka cowok sipit kaya org korea/ jepang/china cowok berewokan kaya arab cowok pirang kaya bule eropa atau cowok berkulit gelap eksotis?,2024
2024-05-27,menurut aku ya comedy show standupnya show bule tu ga begitu lucu sih. contoh snl jokesnya tu kaya ordinary dad jokes aku belum nemu western comedy show yang bener bener bikin aku ngakak ngejungkel,2024
2024-06-02,@drkurooo keknya kalo pake bahasa spanyol negro lebih keren,2024
2024-02-19,@dhoido_ cakep banget fotonya,2024
2024-02-02,@strike_bravo_b Lo aja kali sama emak babu lo yang gak sekolah itu. Kalo mo bacot setidkanya pasang foto knp ? Muka jawir jelek kyk emak idiot lo?,2024
2024-03-19,@unnesmenfess Pecel + seblak pedas,2024
2024-03-26,@unnesmenfess Nder pahami lagi introvert itu soal energi. Kalau susah berteman itu anti sosial.. GPP aku gada temen samsek ini nempel aja sana sini asal ga jadi benalu. Or just stand by urself! Fuc* ga papa kerasa lonely! Manusia emg makhluk sosial dan GA BISA SENDIRI SELAMANYA.,2024
2024-05-31,Mulki wasa ne?,2024
2024-02-14,@huansszz ngaca goblog ju,2024
2024-03-27,@A_ChristyJKT48 @R_AdelJKT48 Wkwkwkwkwkwk marahin toy,2024
2024-03-29,@advzise @cybfess musuhan kita den,2024
2024-03-27,@sadbiitchie @tanyakanrl Mengingat laguuu,2024
2024-06-01,@jemutaisharbel Waah,2024
2024-02-21,@unescudos oala jawir,2024
2024-01-05,ujan nya bikin males anj,2024
2024-02-25,@pdagank tunggu konfirmasi dl ke paslon terpilih,2024
2024-03-27,@minusakhlak_ Ngko sek to ya,2024
2024-02-02,Mending punya pasanganya dulu si,2024
2024-02-02,@yourfvrtclown Jawir namberwan,2024
2024-03-29,@Robinbinbin1 @_ilyeri @urnolan @tanyakanrl Lah emang jawir apaan dah wkwkw,2024
2024-06-01,@rasdevat @uduayangmu nigga anj jelek banget cuihhh mirip babi muka nya,2024
2024-01-29,@neohistoria_id Mereka yg mendukung AI itu cuma cari keuntungan buat diri sendiri gak ngeliat resiko dan problematika AI yg terjadi ini saat dan yg akan datang.,2024
2024-03-24,@sJustmine @convomfs Suka,2024
2024-02-07,@xopch iya njir buka tiktok risih banget liat konten² ahok kuda putih jokowi jokowi aja gak ngapa²in disangka diteori²in,2024
2024-02-11,@kle3e Kalo jata gweh mending favo,2024
2024-06-02,@unmagnetism rasis bgt lo un,2024
2024-02-18,Kalau berdasarkan buku Sapiens yang membuat manusia bisa menguasai dunia adalah kemampuan untuk kerjasama. Dimana untuk bekerja sama dengan individu lain perlu kepercayaan untuk mendasarinya.,2024
2024-06-01,@rifkymoch_ Rasis cok awowkwo,2024
2024-02-02,@ayehuasca @AndyHuskyyy Grasroot jawir banggg. Terutama jawir bagian tengah dan pinggiran jatim. Mostly milih 02. Mayoritas karena kasihan dan karena ada keturunan presiden. Emang mental feodal sih rakyat pinggiran ini.,2024
2024-02-11,buat khair jawir pls ak mau jwb di twtmu tp akunku tak priv ok vote pertama sdh ada lanjot https://t.co/vQBYVQJCoQ,2024
2024-05-02,@criminalll00 @tanyarlfes Bisa lebih diperhalus om om itu punya jiwa siap menjadi orang tua (?),2024
2024-02-22,@zakiberkata Gimana gak jadi Jawir coba orang pulaunya aja panas Mulu,2024
2024-02-10,@_trmisu kasyan,2024
2024-03-28,@lionjjingyuan iya mayan tapi coba cari tau info yang sekarang aja wkwk soalnya terakhir denger denger agak naikan harganya,2024
2024-02-03,@babufess Aman min btw chenyu vale masih belum buka mapnya kayaknya sih seru ya https://t.co/FaxLQS5whn,2024
2024-02-04,@unnesmenfess Akosi jadinya anak kota sini,2024
2024-02-14,@R_AdelJKT48 @A_ZeeJKT48 Marahin dul,2024
2024-01-10,@urfavocaaa Ngerti ae wkwkwk penting gaji lancar,2024
2024-02-11,@NdrewsTjan Kalau tidak ada capres yg sempurna kenapa membela yg lebih buruk?,2024
2024-01-14,@quinnnkabuki Jadi manjir manado jawir,2024
2024-02-10,Kalau ada yang minat ntar ku bandingin sistem Pemilu ini sama negara lain deh. Indonesia tuh sistemnya udah bagus banget cuma Caleg sama Votersnya kayak kontol jadi nggak guna sistemnya. Mirip-mirip ilustrasi dibawah. https://t.co/27OPiLAb8x,2024
2024-01-31,Wani tenan,2024
2024-02-01,@pragmathic @Noelleo124 mau maju tapi jawir,2024
2024-02-27,Anjeng bener!!,2024
2024-03-16,@unnesmenfess Ini msuknya promosi nder,2024
2024-02-26,aku selalu jatuh cinta dengan wanita yang spesifik dengan sifat dan sikap yang lembut bukan yang cantik apalagi yang tercantik sedikit menggemaskan dan mampu membuatku tenang melihatnya. sekarang ibu udah meninggal entah gak ada kepikiran buat nikah dan punya anak Allohu Alam,2024
2024-01-08,@JackVardan Feodalisme jawir menyebalkan,2024
2024-06-01,@ruffruffgrrrh not at all njir samsek ga jawir trust me,2024
2024-06-01,@forumpandlr Semi negro kkkk,2024
2024-06-01,@StianUrestadNil @TenHagEra Bellingham,2024
2024-05-31,@forumpandlr Semi negro https://t.co/8AqVxHMPEi,2024
2024-03-17,Semakin bagus minyak tuh maka semakin sedikit pengaruhnya ke makanan (in good/bad ways). Makanya itu minyak bening itu tier atas karena colorless dan odorless kayak minyak nabati lain dari sunflower atau kelapa.,2024
2024-02-17,Lokananta https://t.co/EvdfekymXM,2024
2024-02-15,@kittygalisback Rilet tapi versi jawir,2024
2024-03-25,jawir tuh smacam kata rasis gasi?,2024
2024-02-23,@HYPERBOY6699 @jawir_solo @zy_zy_its_me @Hagetujutuju Nah kan pendukung 2 knp rata2 bodoh gini ya kl lihat berita ngga tuntas,2024
2024-03-23,@kopididid @ReyhanAli27 Lah jawir tolol masih pake gas 3kg bersubsidi aja sok beropini lo bangsat lo tuh beban negara bangsat.negara utang pinjem buat ngempanin subisidi buat manusia modelan elu sayang banget anjjing,2024
2024-03-19,@NotLofigirll @KemenperinRI Ujung2nya gen gaksih? Ntar jdnya banyak org jepang yg muka jawir ntar lama2 satu jepang mukanya jawir semua,2024
2024-02-03,@volikates nasib certified jawir,2024
2024-03-24,@hesti_rya Biasane wong luwar jawir gak se mbak sing ngono iki mas masan e sak alaihom gambrenv,2024
2024-02-03,@Bolanet Tolong cari pengganti yang sebanding masa mau mengulang era setelah Luis Milla,2024
2024-03-19,Gw lupa cara tidur klo malem,2024
2024-02-04,@xiaotaozheng @MasPegasus @nekopunch990 terpantau anyep tidak ada jawaban,2024
2024-03-20,@unnesmenfess Ya gapapa. Tar dipriksa lagi kok bisa apa ga. Diperiksa hb darah dll,2024
2024-03-15,@SonyAndrio @convomf lah apasi,2024
2024-01-30,@luculucuaaan Tim bedah rumah jawir.,2024
2024-01-09,@sbyfess Seng jaluk dijemput.,2024
2024-01-22,Golput solusinya,2024
2024-02-11,beneran kata salman trnyta jangan login malem soalnya byk jawir darksystem apalagi jawir bucin beuh,2024
2024-03-26,@kochengfs Lucu yaaa aku selalu bertanya-tanya pola dan coloring kucing tu gmn si? Nyari di google juga ga nemu wkwkwk,2024
2024-06-01,@youngssi_ Di sana gaji tinggi dihitung perjam gajinya. Malah sekarang inceran banget kerja ke sana. Orang sana juga minim yg namanya rasis.,2024
2024-02-21,@jawir_solo GK smua buat bansos,2024
2024-01-23,@samuelchrstnn cewe lo asik bang asik buat dilempar citarum,2024
2024-02-26,Asli ternyata bikin brand sendiri susah juga ya wkwk,2024
2024-03-17,@tanyakanrl suarany juga mripp,2024
2024-02-18,@jawir_solo Kulo mboten ngertos bhs jowo,2024
2024-02-18,@aiyra28 @_rizkyafif Apa yg fresh? Emg pendukung 02 gabisa liat tanggalnya ya.,2024
2024-06-01,@Levieusa Ini namanya rasis sm gemini hey.,2024
2024-02-11,@small_mofo_Mk2 Jawir,2024
2024-02-04,@gypsophilaputih Karna u kristen Setauku (ngga semua) kalo kristen yg pernah ngalamin teror dibom pernah nonton langsung kasus bom biasanya ngehindar yg pernah dkt sama kalangan itulah nggausah disebut. Tapi kalo ngga pernah ngalamin sah sah aja kok kalo ndukung beliau 100% gapapa.,2024
2024-03-25,@selphieusagi Bhuahahahaha. Merasa tersindir. Anak gue nama depannya ribet (gue aja sempet salah spelling) nama belakang jawir bet berakhiran o,2024
2024-02-28,@unnesmenfess Susah tar dimarah doswal.. ntar doswalnya ngabarin kaprodi dlu aku gitu,2024
2024-01-20,Pensinya ngga diskriminatif bagus Dulu we pensi bawa lagu lagu metal di soundnya di mattin trus di diss asu bet panitianya,2024
2024-06-02,@RafaelEnru82385 @zer0failed Pro Bangsa Kera mainnya langsung MUKUL RASIS dll lihat aja di USA dan negara2 EROPA pada kayak Kera,2024
2024-01-27,@halloarie Bukan kak itu orang ngontrak emang bisa ya jawir punya toko madura?,2024
2024-06-01,Hahaha abis itu lewat reels mas jawir manggil manggil mbak ayu mo dibeliin tempura wkwk https://t.co/KISiVX0TlJ,2024
2024-06-02,@febrianalifs @tututmissu DP apaan anjir,2024
2024-05-31,@kompascom Sdh tertanam kali ya kalau ga ada turis bule ga makan kaya jaman penjajahan makanya pada diem ada bule ngamuk,2024
2024-06-01,nyokap gw ga merestui kalo gw punya calon suami yg negro COK SEKELAS BELLINGHAM NYOKAP GW GAMAU??? gw dah sedih bgt,2024
2024-06-01,-lovedips! temenan dlu sabi kali ye m19 180 jawir suka bola no asep teknik,2024
2024-03-21,@PainAkatsu16969 Jauh sby itu,2024
2024-03-20,@raka_aufar Mending dijual slotnya kasih ke paperrex aja biar forsaken main ml,2024
2024-02-24,@pdagank indeed. banyak masalah kampus yg cm berhenti di lingkaran perbincangan alumni. jarang ada exposure media karna yaa emg dr dulu dipandangnya kampus berintegritas dll. realita di dalamnya banyak yg menyangkal. it s an iceberg for real.,2024
2024-03-27,Ini kalau di Jakarta jadj nama Teh Jawir bukan ya? https://t.co/ZVgqEgAFgl,2024
2024-02-27,ril jawir,2024
2024-02-23,@annisaandn Jawir banget Topan tolong apakah dia masyarakat Imogiri,2024
2024-02-16,@ARSIPAJA 2029 pas masa akhir jabatan 1 periode programnya dipakai buat naikin popularitas untuk periode selanjutnya,2024
2024-04-27,MANIS BGT JAWIR KU,2024
2024-02-13,@olobersyko69 @JojoMasbro90 @danydwicahyo @utdabout emang bego bang si jawir tolol itu ga punya temen diskusi bola akhirnya nyampah di twt dan jadi sampah juga wkwk,2024
2024-02-16,@unnesmenfess Dm ini buat exfo bkn?,2024
2024-01-26,ngeyel bgt jawir,2024
2024-01-26,@mikaschndr Padahal aku jawir pride,2024
2024-02-28,@prophetofzorck @txtdrpemerintah wong Wonogiri panganan e tiwul,2024
2024-02-10,sapa dah bangun?,2024
2024-01-27,padahal gw jawir (apa hubungannya pak),2024
2024-02-17,@unnesmenfess Kasihan cewenya diselingkuhi klo ceritanya rill.,2024
2024-03-26,Fokus https://t.co/x0r04wHVEF,2024
2024-02-19,@solowae1 Yg ngasih pinjeman klo nagih berasa kek ngemis cok Wes kapok nek ngasih pinjeman,2024
2024-02-18,@cyverzx @cyverzx kak saya ada dm ya.,2024
2024-01-26,@ezrezs anjir kagettt.. mutualku harus liat hahaha,2024
2024-03-27,@CaturArdii Gabisa ditunda itumah,2024
2024-02-28,Sorry aku jawir man ️,2024
2024-06-02,@fumbokhanJr Hujui Mpira Ndio Useme Vini Ndio Mtu Mweusi wa Kwanza Kuchukua Ballon Dor Watu Wamekujibu Kuna Nigga Before huyo Vini Alibeba Mbele Ya Vizazi Vya Thahabu,2024
2024-03-23,@163mcd Lah kirain asli sala3,2024
2024-01-14,Stw Vietnam Minta Di Genj0t https://t.co/pXR1B1nIBL https://t.co/7LKuUBtaw5 https://t.co/6eiwEmLGOE https://t.co/HJXp8Rtbla https://t.co/xX8Y7W6xXD https://t.co/I0nkmwncF6 https://t.co/OiaZIwt7o0 Asupan Viral Doodstream NETFLIX Minggu Besok Senin Tante #viralvideo https://t.co/SkdXUsKI45,2024
2024-05-04,@mlbbfess Jawir x sunda mau ga nder,2024
2024-06-01,Lucunya silup sono ketat dan tegas kalo sama inter student/turis yang casingnya oriental/racially ambiguous kayak orang2 Indo. Tapi kalo sama migran mereka malah bisa jauh lebih santuy. Tau deh kenapa entah mandat dari atas atau takut dikatain rasis/Nazi mungkin,2024
2024-02-22,Akhirnya bisa menghapus aplikasi laknat ini https://t.co/CLGZ3oWRXA,2024
2024-01-20,@starfess Kayaknya emang pake konsep neo-punk https://t.co/KecOePaeZ8,2024
2024-06-01,semi negro AKKAKAKAKKAKAKAKKAKAKA,2024
2024-01-25,@tanyarlfes Gua jawir,2024
2024-02-06,@hrahdani minimal kuliah jawir,2024
2024-01-19,@Ghazjlee pesona jawir,2024
2024-04-28,@GusGus219 Aku aslinya Jawir Bg Gusgus jangan tertipu,2024
2024-02-02,@jawir_solo @Utayrus_Ayd Keton nek ngapusi wkwkwkwkwk,2024
2024-02-24,@RyuHuuhaa @dysuryas @WitWizard_ @tanyakanrl Lah aku tanya bang kukira musim ujan.,2024
2024-05-03,@toleanakbaik @dashawonka @snovvberry ngerinyooo jawir mini,2024
2024-05-02,@unnesmenfess Kemeja salur ni ada dua. Dongker ma abu. Foto menyusul besok ya yg minat boleh like tar aku balik,2024
2024-01-20,@babycamehome2_ Jawir,2024
2024-03-22,@backburnelr jawir cocoknya sama mana miw,2024
2024-03-16,@bluzturn APA BEDANYYAA JIRR KALO JAWIR JAWA IRENG GT KAHH APA BEDANYA SM JAWA MALANG,2024
2024-03-15,@SugrRsh Seng proper malah seng tanpa status ?,2024
2024-02-17,@ursnackgurl masih dong,2024
2024-04-28,@convomf Ini berarti di bawah penuh air? Apa ga ngeriii.,2024
2024-01-28,engineer mana yg percaya weton dasar jawir,2024
2024-02-27,@sstfuyaya omo omo kita jawir prideep,2024
2024-02-12,@snowyazeyz sm sm jawir,2024
2024-02-07,@deanzarchive @kasimayumna48 @unnesmenfess 15 mnt. Ga turun bukit.,2024
2024-02-14,@jawir_solo aku ki kdg mlh mikir kae rudal e Russia masuk gedung DPR.,2024
2024-02-06,@TriyogaYog48629 @S_AshelJKT48 bang dari lokasi lu lu sih yg jawir. gw mah minang melayu. https://t.co/envi4cGoo3,2024
2024-03-29,@wonwoogirls @idextratime Iya aku juga kangen chatan sma kmu (caper),2024
2024-03-31,@dhianadia_razak @iLevanss @RedSugarPie @imacatluv @banglasiapondan @Deviltengil @giveawaykantry @malaydeshh @dmx_fan11 @Kurakirikanan95 Dia penat tukar2 acc. Mana taknya. Sekali 5 acc serang dia. Mau tak terlayan,2024
2024-01-31,@tanyakanrl Biasaaaaaa wkwk ngga tahan aku juga sama manusia manusia model begitu Beneran ada manusia begitu,2024
2024-04-28,@C_JessiJKT48 Mana potonya??,2024
2024-02-22,kacau sih X udah rusak banget sama komplotan para es jawir dan kader itu dahlah rusak². klo ga karena @IM_LESSERAFIM @IVEstarship sama @triplescosmos udah ga maen gw,2024
2024-02-25,@beerdirisendiri huhuu capek kak,2024
2024-03-19,@jauhicicak Sebelum imsak ngops duls sambil sebat,2024
2024-03-30,@tanyakanrl Bersihin wastafel atau nyuci baju?,2024
2024-02-02,@beamiracles @peakyviolet rugi siah mnding ka kg space,2024
2024-06-01,@Murimi_Kogi Sura mbaya bro,2024
2024-02-19,@barubikinlol Uritan enak dulur. Kalau belum pernah aku saranin coba sekali-kali rasanya tuh gurih telur tapi nggak amiss.,2024
2024-02-28,@984_goldyck_237 @jogmfs Gada ketikan 'harus'. Kan bahas pacaran udh manggil nduk. Mana nduk itu panggilan untuk org yg cukup tinggi posisinya kaya ayah.,2024
2024-02-14,Waluh kukus,2024
2024-02-16,@vourdrunkt tos dulu,2024
2024-03-25,@ioniqfive Klo udah biasa pasti bisa kok yg pntg minum vitamin jg agar tidak mudah tumbang,2024
2024-03-25,my brother in this nusantara raya. stop bilang mokel kalo u bukan jawir. sebut dalam bahasa daerahmu dengan bangga. godin contohna,2024
2024-02-22,@nganuapaya kok lunya jawir man,2024
2024-03-24,Hiburan e jawir ancen ana2 ae jan,2024
2024-03-22,@urfavocaaa Dihh cemburu aku,2024
2024-02-22,jawir ku cayank mau bikin au ttg dia tapi gtwu mau ships sama sapa,2024
2024-02-17,Huu nyimpen banyak video mau dikontenin tapi males ngeditnyah. https://t.co/3twitDrYsh,2024
2024-01-10,udah disuruh cepet dosen buat ngumpulin nilai tp pembimbingnya babi bamgetttt tai malah suruh nunggu,2024
2024-06-01,bazinga,2024
2024-03-24,@jawir_ncuk kwkwkwk,2024
2024-01-03,nek jare mamah nek karo marklee ae yws marklee katek njajal karo jawir barang cok jancok,2024
2024-03-28,kamu lucu ga?,2024
2024-06-01,@bening2901 @kochengfs Lucu ih yf putih bibirnya doang,2024
2024-06-01,wkp cok,2024
2024-05-31,@forumpandlr semi negro🆘️,2024
2024-03-26,@floatt jawir,2024
2024-03-21,@tlkshite Jawir,2024
2024-06-02,Ini bukan rasis ya kawan-kawan. Ini adalah membungkus fakta dengan gaya dengan bahasa yang lebih down to earth. Sukses Jawa untuk Indonesia! 🇲🇨,2024
2024-02-15,@han_rnarn Setuju pertanda negara makin maju tuh ya bakal muncul banyak NGO karena mulai banyak excess income dari kelas menengah dan ini Anies cepet banget nyuri spotlight buat jadi Beacon of Change.,2024
2024-02-25,Raja jawir tukang kibul,2024
2024-03-27,@unnesmenfess Coba pak Rudi kdg nawarin sehari,2024
2024-02-12,@crescentheo WAKAKAKAKA AK JAWIR,2024
2024-02-10,Iya iyaaaaaa,2024
2024-01-19,Bhabinkamtibmas Kel. Binong Aipda Agus G sambang dan monitoring situasi kamtibmas bertemu dengan juru parkir Bpk. Jawir sampaikan pesan kamtibmas agar antisipasi terhadap kendaraan yg terparkir di Ruko Asiatik Lippo Karawaci Barat Kel. Binong Kec. Curug Kab. Tangerang. https://t.co/gwNO6TDkGN,2024
2024-02-05,@nebulablueeee pastii,2024
2024-02-22,Temen mabar papji gua jawir semua ternyata ya wkwk lucu denger mereka ngomong tu,2024
2024-03-21,@basemole Mabar bang,2024
2024-02-09,@cursedkidd [kget] hah ap tuhh yg mrayap mari nduk nggih pripun [kcoa jawir],2024
2024-02-22,gakuat temen gue jawir jadi dengerin lagu lagu batak @otsirashndy anjing lo to,2024
2024-03-17,Kalau Chindo ya terbukti IQ tinggi tp priboemi anjink yg IQ nya rendah @AymanRashdanW @banglasiapondan @Deviltengil @giveawaykantry @imacatluv @Kurakirikanan95 @malaydeshh https://t.co/AuHLkODpcS,2024
2024-03-14,@adilaanii @convomfs Oiya aku lupa wkwkwk,2024
2024-01-08,@A_FionyJKT48 Sehat cees,2024
2024-06-01,No wonder was removed nigga anawaonjeza enu wake a nyimbo,2024
2024-02-13,@UGM_FESS wir jawir,2024
2024-02-02,@resstttyy Sama aku juga suka liatin cewe cantik di piteres,2024
2024-01-29,@jafran_2915 gabakal di bully lah,2024
2024-02-22,anying logical fallacy lagilagi wkwk. oiya btw kita bisa jadi orang sukses kalo berak teratur loh!,2024
2024-03-28,@vinayaas siap,2024
2024-02-02,@ssefnum seru nder soalnya pacar ku anak teknik bukan sembarang teknik dia jamet kuproy jawir,2024
2024-02-06,@meowconnect_ Foto orang di maling njirr parah bet,2024
2024-02-22,Saya Jawir bukan Chindo wey https://t.co/LV2hxv40jA,2024
2024-03-24,@cithetic @convomfs Gapernah,2024
2024-02-21,@urfavocaaa Mas bayu bukan ?,2024
2024-02-12,@A_ZeeJKT48 Benerr,2024
2024-05-31,Totadza nei kunwa tea iyo nyika iri teapot ndenge ndanwa tea saka ndovhunduka chii ‼️ #zimbabwe https://t.co/EsdPysy0sW,2024
2024-06-02,@bobby_risakotta Rasis ni om bobby,2024
2024-02-08,@unnesmenfess Bzir nder keren ditolak kesempatan zina nya.,2024
2024-02-19,Wkwk,2024
2024-01-20,@S_AshelJKT48 Pagi,2024
2024-02-28,@ashzzu @izaenn_ Cuma 3bulan di awal https://t.co/mTo9c8Px76,2024
2024-01-26,rekomendasiin toner exfo yg murah nan bagus dooong,2024
2024-02-13,@ryanlevii069 @txtdrjo @Chavesz08 Ya salah sendiri punya dosa kebanyakan,2024
2024-06-01,Wkwkw bener kata lu bang,2024
2024-06-01,Semi-negro,2024
2024-02-17,@lookknna kaya puisi,2024
2024-06-01,@exclusiveedav @nanashan_ Ga ada rasis? U sure? Tmn gw dihina2 hijabnya sama jemaat aktif d gereja katolik. Bahkan d kota gw udh jd rahasia umum d beberapa perusahaan gede klo lo Islam lo g bisa naik jabatan. Kecuali kalo lo mau murtad.,2024
2024-02-11,Ya jadi nanti kira kira yang ujung²nga naik ya si bocil bodoh itu. itulah kemaruk si cungkring jawir. semua kemungkinan bisa diubah? sulit sih. Percoblos²an duniawi ini cuman gimmick.,2024
2024-03-27,Tau2 dah 18 tahun aja ini mas2 Jawir https://t.co/ZwEzRObWcf,2024
2024-03-23,@sabtuv KERJA BAGUS!,2024
2024-05-04,@convomf kiri tapi di pagerin,2024
2024-01-17,bruno mars mukanya jawir banget deh,2024
2024-01-25,@myeonpom Lha apa?,2024
2024-02-11,Wkwk kbnykn yg pada golput tu sebenernya ya begini lho dah tau dalem2nya semua kandidat Bukan karna sok edgy,2024
2024-01-20,@l0uyerd jauh bgt??wkwkw aku jawir pride,2024
2024-02-21,@convomfs Gigi seri kayaknya yg akarnya sepanjang ini,2024
2024-04-28,@jawir_solo @AsbabulKopi @Cluring Klo jawabannya spt ini gak usah kamu yg jawab anak SD pun mampu. Yg ditanya apa yg dijawab apa. Gak nyambung banar blass,2024
2024-02-16,@asheladz Dimana-mana hati mu senang cel,2024
2024-05-03,@Pai_C1 Jebul nyat bakat nipung Ra kabeh wong iso nipung jingsai,2024
2024-02-14,I can't confirm whether it's true or not cuma real form trauma janji jawir yg diturunkan tuh ada di keluarga atjech closeted.,2024
2024-03-28,@ShamsiAli2 ngedesign istana pake jasa pematung aja udah aneh. jawir anti science,2024
